"","time","infected","dead","critically_infected","susceptible","virus_type"
"1",0,1,0,0.218205186436176,199,1
"2",1,1,0,0.218205186436176,199,1
"3",2,2,0,0.436410372872353,198,1
"4",3,3,0,0.654615559308529,197,1
"5",4,5,0,1.09102593218088,195,1
"6",5,6,0,1.30923111861706,194,1
"7",6,10,0,2.18205186436176,190,1
"8",7,13,0,2.83666742367029,187,1
"9",8,19,0,4.14589854228735,181,1
"10",9,29,0,6.32795040664911,171,1
"11",10,39,0,8.51000227101087,161,1
"12",11,58,0,12.6559008132982,141,1
"13",12,68,0,14.83795267766,130,1
"14",13,83,0,18.1110304742026,114,1
"15",14,100,0,21.8205186436176,95,1
"16",15,112,0,24.4389808808517,83,1
"17",16,123,0,26.8392379316497,69,1
"18",17,132,0,28.8030846095752,57,1
"19",18,139,0,30.3305209146285,45,1
"20",19,139,1,30.3305209146285,36,1
"21",20,138,2,30.1123157281923,26,1
"22",21,125,2,27.275648304522,22,1
"23",22,124,3,27.0574431180858,11,1
"24",23,109,5,23.7843653215432,9,1
"25",24,98,5,21.3841082707453,5,1
"26",25,88,8,19.2020564063835,4,1
"27",26,76,8,16.5835941691494,4,1
"28",27,64,9,13.9651319319153,4,1
"29",28,50,13,10.9102593218088,3,1
"30",29,38,17,8.2917970845747,3,1
"31",30,28,19,6.10974522021294,3,1
"32",31,23,20,5.01871928803206,3,1
"33",32,16,21,3.49128298297882,2,1
"34",33,13,22,2.83666742367029,2,1
"35",34,10,24,2.18205186436176,2,1
"36",35,9,24,1.96384667792559,2,1
"37",36,5,28,1.09102593218088,2,1
"38",37,5,28,1.09102593218088,2,1
"39",38,1,31,0.218205186436176,2,1
"40",39,1,31,0.218205186436176,2,1
"41",40,1,31,0.218205186436176,2,1
"42",41,1,31,0.218205186436176,2,1
"43",42,0,31,0,2,1
"44",43,0,31,0,2,1
"45",44,0,31,0,2,1
"46",45,0,31,0,2,1
"47",46,0,31,0,2,1
"48",47,0,31,0,2,1
"49",48,0,31,0,2,1
"50",49,0,31,0,2,1
"51",50,0,31,0,2,1
"52",51,0,31,0,2,1
"53",52,0,31,0,2,1
"54",53,0,31,0,2,1
"55",54,0,31,0,2,1
"56",55,0,31,0,2,1
"57",56,0,31,0,2,1
"58",57,0,31,0,2,1
"59",58,0,31,0,2,1
"60",59,0,31,0,2,1
"61",60,0,31,0,2,1
"62",61,0,31,0,2,1
"63",62,0,31,0,2,1
"64",63,0,31,0,2,1
"65",64,0,31,0,2,1
"66",65,0,31,0,2,1
"67",66,0,31,0,2,1
"68",67,0,31,0,2,1
"69",68,0,31,0,2,1
"70",69,0,31,0,2,1
"71",70,0,31,0,2,1
"72",71,0,31,0,2,1
"73",72,0,31,0,2,1
"74",73,0,31,0,2,1
"75",74,0,31,0,2,1
"76",75,0,31,0,2,1
"77",76,0,31,0,2,1
"78",77,0,31,0,2,1
"79",78,0,31,0,2,1
"80",79,0,31,0,2,1
"81",80,0,31,0,2,1
"82",81,0,31,0,2,1
"83",82,0,31,0,2,1
"84",83,0,31,0,2,1
"85",84,0,31,0,2,1
"86",85,0,31,0,2,1
"87",86,0,31,0,2,1
"88",87,0,31,0,2,1
"89",88,0,31,0,2,1
"90",89,0,31,0,2,1
"91",90,0,31,0,2,1
"92",91,0,31,0,2,1
"93",92,0,31,0,2,1
"94",93,0,31,0,2,1
"95",94,0,31,0,2,1
"96",95,0,31,0,2,1
"97",96,0,31,0,2,1
"98",97,0,31,0,2,1
"99",98,0,31,0,2,1
"100",99,0,31,0,2,1
"101",100,0,31,0,2,1
"102",101,0,31,0,2,1
