"","time","infected","dead","critically_infected","susceptible","virus_type"
"1",0,1,0,0.218205186436176,199,1
"2",1,1,0,0.218205186436176,199,1
"3",2,1,0,0.218205186436176,199,1
"4",3,1,0,0.218205186436176,199,1
"5",4,1,0,0.218205186436176,199,1
"6",5,1,0,0.218205186436176,199,1
"7",6,1,0,0.218205186436176,199,1
"8",7,2,0,0.436410372872353,198,1
"9",8,2,0,0.436410372872353,198,1
"10",9,6,0,1.30923111861706,194,1
"11",10,6,0,1.30923111861706,193,1
"12",11,10,0,2.18205186436176,189,1
"13",12,12,0,2.61846223723412,187,1
"14",13,21,0,4.5823089151597,178,1
"15",14,39,0,8.51000227101087,160,1
"16",15,54,0,11.7830800675535,145,1
"17",16,63,0,13.7469267454791,135,1
"18",17,79,0,17.2382097284579,119,1
"19",18,97,0,21.1659030843091,97,1
"20",19,117,0,25.5300068130326,76,1
"21",20,132,0,28.8030846095752,58,1
"22",21,143,0,31.2033416603732,46,1
"23",22,155,0,33.8218038976073,34,1
"24",23,143,0,31.2033416603732,27,1
"25",24,140,1,30.5487261010647,19,1
"26",25,136,2,29.67590535532,16,1
"27",26,126,3,27.4938534909582,14,1
"28",27,103,10,22.4751342029261,11,1
"29",28,106,10,23.1297497622347,8,1
"30",29,85,15,18.547440847075,7,1
"31",30,67,19,14.6197474912238,7,1
"32",31,52,24,11.3466696946812,5,1
"33",32,43,27,9.38282301675558,5,1
"34",33,36,31,7.85538671170235,4,1
"35",34,25,35,5.45512966090441,4,1
"36",35,23,35,5.01871928803206,4,1
"37",36,15,41,3.27307779654265,4,1
"38",37,11,44,2.40025705079794,3,1
"39",38,7,45,1.52743630505323,3,1
"40",39,5,46,1.09102593218088,3,1
"41",40,5,46,1.09102593218088,3,1
"42",41,2,47,0.436410372872353,3,1
"43",42,2,47,0.436410372872353,3,1
"44",43,1,47,0.218205186436176,3,1
"45",44,1,47,0.218205186436176,3,1
"46",45,1,47,0.218205186436176,3,1
"47",46,1,47,0.218205186436176,3,1
"48",47,1,47,0.218205186436176,3,1
"49",48,1,47,0.218205186436176,3,1
"50",49,1,47,0.218205186436176,3,1
"51",50,1,47,0.218205186436176,3,1
"52",51,0,48,0,3,1
"53",52,0,48,0,3,1
"54",53,0,48,0,3,1
"55",54,0,48,0,3,1
"56",55,0,48,0,3,1
"57",56,0,48,0,3,1
"58",57,0,48,0,3,1
"59",58,0,48,0,3,1
"60",59,0,48,0,3,1
"61",60,0,48,0,3,1
"62",61,0,48,0,3,1
"63",62,0,48,0,3,1
"64",63,0,48,0,3,1
"65",64,0,48,0,3,1
"66",65,0,48,0,3,1
"67",66,0,48,0,3,1
"68",67,0,48,0,3,1
"69",68,0,48,0,3,1
"70",69,0,48,0,3,1
"71",70,0,48,0,3,1
"72",71,0,48,0,3,1
"73",72,0,48,0,3,1
"74",73,0,48,0,3,1
"75",74,0,48,0,3,1
"76",75,0,48,0,3,1
"77",76,0,48,0,3,1
"78",77,0,48,0,3,1
"79",78,0,48,0,3,1
"80",79,0,48,0,3,1
"81",80,0,48,0,3,1
"82",81,0,48,0,3,1
"83",82,0,48,0,3,1
"84",83,0,48,0,3,1
"85",84,0,48,0,3,1
"86",85,0,48,0,3,1
"87",86,0,48,0,3,1
"88",87,0,48,0,3,1
"89",88,0,48,0,3,1
"90",89,0,48,0,3,1
"91",90,0,48,0,3,1
"92",91,0,48,0,3,1
"93",92,0,48,0,3,1
"94",93,0,48,0,3,1
"95",94,0,48,0,3,1
"96",95,0,48,0,3,1
"97",96,0,48,0,3,1
"98",97,0,48,0,3,1
"99",98,0,48,0,3,1
"100",99,0,48,0,3,1
"101",100,0,48,0,3,1
"102",101,0,48,0,3,1
