"","time","infected","dead","critically_infected","susceptible","virus_type"
"1",0,1,0,0.218205186436176,199,1
"2",1,1,0,0.218205186436176,199,1
"3",2,2,0,0.436410372872353,198,1
"4",3,3,0,0.654615559308529,197,1
"5",4,4,0,0.872820745744706,196,1
"6",5,6,0,1.30923111861706,194,1
"7",6,13,0,2.83666742367029,187,1
"8",7,19,0,4.14589854228735,181,1
"9",8,30,0,6.54615559308529,170,1
"10",9,38,0,8.2917970845747,162,1
"11",10,49,0,10.6920541353726,150,1
"12",11,60,0,13.0923111861706,138,1
"13",12,76,0,16.5835941691494,121,1
"14",13,91,0,19.856671965692,105,1
"15",14,114,0,24.8753912537241,80,1
"16",15,116,0,25.3118016265964,74,1
"17",16,136,0,29.67590535532,49,1
"18",17,138,0,30.1123157281923,37,1
"19",18,141,0,30.7669312875008,27,1
"20",19,136,3,29.67590535532,19,1
"21",20,128,4,27.9302638638305,14,1
"22",21,117,5,25.5300068130326,11,1
"23",22,105,6,22.9115445757985,9,1
"24",23,81,8,17.6746201013303,9,1
"25",24,77,8,16.8017993555856,7,1
"26",25,55,12,12.0012852539897,6,1
"27",26,43,15,9.38282301675558,6,1
"28",27,32,18,6.98256596595764,5,1
"29",28,27,18,5.89154003377676,4,1
"30",29,18,24,3.92769335585118,4,1
"31",30,13,27,2.83666742367029,4,1
"32",31,11,28,2.40025705079794,4,1
"33",32,9,30,1.96384667792559,4,1
"34",33,5,32,1.09102593218088,4,1
"35",34,3,33,0.654615559308529,4,1
"36",35,2,34,0.436410372872353,4,1
"37",36,1,34,0.218205186436176,4,1
"38",37,1,34,0.218205186436176,3,1
"39",38,1,34,0.218205186436176,3,1
"40",39,1,34,0.218205186436176,3,1
"41",40,1,34,0.218205186436176,3,1
"42",41,1,34,0.218205186436176,3,1
"43",42,1,34,0.218205186436176,3,1
"44",43,1,34,0.218205186436176,3,1
"45",44,1,34,0.218205186436176,3,1
"46",45,1,34,0.218205186436176,3,1
"47",46,0,34,0,3,1
"48",47,0,34,0,3,1
"49",48,0,34,0,3,1
"50",49,0,34,0,3,1
"51",50,0,34,0,3,1
"52",51,0,34,0,3,1
"53",52,0,34,0,3,1
"54",53,0,34,0,3,1
"55",54,0,34,0,3,1
"56",55,0,34,0,3,1
"57",56,0,34,0,3,1
"58",57,0,34,0,3,1
"59",58,0,34,0,3,1
"60",59,0,34,0,3,1
"61",60,0,34,0,3,1
"62",61,0,34,0,3,1
"63",62,0,34,0,3,1
"64",63,0,34,0,3,1
"65",64,0,34,0,3,1
"66",65,0,34,0,3,1
"67",66,0,34,0,3,1
"68",67,0,34,0,3,1
"69",68,0,34,0,3,1
"70",69,0,34,0,3,1
"71",70,0,34,0,3,1
"72",71,0,34,0,3,1
"73",72,0,34,0,3,1
"74",73,0,34,0,3,1
"75",74,0,34,0,3,1
"76",75,0,34,0,3,1
"77",76,0,34,0,3,1
"78",77,0,34,0,3,1
"79",78,0,34,0,3,1
"80",79,0,34,0,3,1
"81",80,0,34,0,3,1
"82",81,0,34,0,3,1
"83",82,0,34,0,3,1
"84",83,0,34,0,3,1
"85",84,0,34,0,3,1
"86",85,0,34,0,3,1
"87",86,0,34,0,3,1
"88",87,0,34,0,3,1
"89",88,0,34,0,3,1
"90",89,0,34,0,3,1
"91",90,0,34,0,3,1
"92",91,0,34,0,3,1
"93",92,0,34,0,3,1
"94",93,0,34,0,3,1
"95",94,0,34,0,3,1
"96",95,0,34,0,3,1
"97",96,0,34,0,3,1
"98",97,0,34,0,3,1
"99",98,0,34,0,3,1
"100",99,0,34,0,3,1
"101",100,0,34,0,3,1
