"","time","infected","dead","critically_infected","susceptible","virus_type"
"1",0,1,0,0.218205186436176,199,1
"2",1,1,0,0.218205186436176,199,1
"3",2,1,0,0.218205186436176,199,1
"4",3,1,0,0.218205186436176,199,1
"5",4,1,0,0.218205186436176,199,1
"6",5,1,0,0.218205186436176,199,1
"7",6,3,0,0.654615559308529,197,1
"8",7,3,0,0.654615559308529,197,1
"9",8,4,0,0.872820745744706,196,1
"10",9,6,0,1.30923111861706,194,1
"11",10,5,0,1.09102593218088,194,1
"12",11,5,0,1.09102593218088,194,1
"13",12,8,0,1.74564149148941,191,1
"14",13,13,0,2.83666742367029,186,1
"15",14,20,0,4.36410372872353,179,1
"16",15,23,0,5.01871928803206,174,1
"17",16,30,0,6.54615559308529,167,1
"18",17,36,0,7.85538671170235,161,1
"19",18,44,0,9.60102820319175,151,1
"20",19,72,0,15.7107734234047,123,1
"21",20,93,0,20.2930823385644,102,1
"22",21,108,1,23.566160135107,84,1
"23",22,129,1,28.1484690502667,59,1
"24",23,135,1,29.4577001688838,47,1
"25",24,150,1,32.7307779654264,32,1
"26",25,156,1,34.0400090840435,22,1
"27",26,160,2,34.9128298297882,12,1
"28",27,160,3,34.9128298297882,8,1
"29",28,153,4,33.385393524735,6,1
"30",29,129,5,28.1484690502667,6,1
"31",30,112,7,24.4389808808517,5,1
"32",31,93,10,20.2930823385644,5,1
"33",32,72,12,15.7107734234047,3,1
"34",33,62,17,13.5287215590429,2,1
"35",34,46,22,10.0374385760641,2,1
"36",35,35,24,7.63718152526617,2,1
"37",36,23,28,5.01871928803206,1,1
"38",37,15,34,3.27307779654265,1,1
"39",38,9,38,1.96384667792559,1,1
"40",39,8,39,1.74564149148941,1,1
"41",40,6,40,1.30923111861706,1,1
"42",41,4,42,0.872820745744706,1,1
"43",42,2,42,0.436410372872353,1,1
"44",43,1,42,0.218205186436176,1,1
"45",44,1,42,0.218205186436176,1,1
"46",45,1,42,0.218205186436176,1,1
"47",46,1,42,0.218205186436176,1,1
"48",47,1,42,0.218205186436176,1,1
"49",48,1,42,0.218205186436176,1,1
"50",49,1,42,0.218205186436176,1,1
"51",50,0,43,0,1,1
"52",51,0,43,0,1,1
"53",52,0,43,0,1,1
"54",53,0,43,0,1,1
"55",54,0,43,0,1,1
"56",55,0,43,0,1,1
"57",56,0,43,0,1,1
"58",57,0,43,0,1,1
"59",58,0,43,0,1,1
"60",59,0,43,0,1,1
"61",60,0,43,0,1,1
"62",61,0,43,0,1,1
"63",62,0,43,0,1,1
"64",63,0,43,0,1,1
"65",64,0,43,0,1,1
"66",65,0,43,0,1,1
"67",66,0,43,0,1,1
"68",67,0,43,0,1,1
"69",68,0,43,0,1,1
"70",69,0,43,0,1,1
"71",70,0,43,0,1,1
"72",71,0,43,0,1,1
"73",72,0,43,0,1,1
"74",73,0,43,0,1,1
"75",74,0,43,0,1,1
"76",75,0,43,0,1,1
"77",76,0,43,0,1,1
"78",77,0,43,0,1,1
"79",78,0,43,0,1,1
"80",79,0,43,0,1,1
"81",80,0,43,0,1,1
"82",81,0,43,0,1,1
"83",82,0,43,0,1,1
"84",83,0,43,0,1,1
"85",84,0,43,0,1,1
"86",85,0,43,0,1,1
"87",86,0,43,0,1,1
"88",87,0,43,0,1,1
"89",88,0,43,0,1,1
"90",89,0,43,0,1,1
"91",90,0,43,0,1,1
"92",91,0,43,0,1,1
"93",92,0,43,0,1,1
"94",93,0,43,0,1,1
"95",94,0,43,0,1,1
"96",95,0,43,0,1,1
"97",96,0,43,0,1,1
"98",97,0,43,0,1,1
"99",98,0,43,0,1,1
"100",99,0,43,0,1,1
"101",100,0,43,0,1,1
