"","time","infected","dead","critically_infected","susceptible","virus_type"
"1",0,1,0,0.218205186436176,199,1
"2",1,1,0,0.218205186436176,199,1
"3",2,1,0,0.218205186436176,199,1
"4",3,2,0,0.436410372872353,198,1
"5",4,2,0,0.436410372872353,198,1
"6",5,2,0,0.436410372872353,198,1
"7",6,4,0,0.872820745744706,196,1
"8",7,8,0,1.74564149148941,192,1
"9",8,14,0,3.05487261010647,186,1
"10",9,17,0,3.709488169415,183,1
"11",10,21,0,4.5823089151597,178,1
"12",11,31,0,6.76436077952147,168,1
"13",12,38,0,8.2917970845747,161,1
"14",13,55,0,12.0012852539897,144,1
"15",14,72,0,15.7107734234047,127,1
"16",15,82,0,17.8928252877664,115,1
"17",16,96,1,20.9476978978729,97,1
"18",17,115,1,25.0935964401603,74,1
"19",18,133,1,29.0212897960114,55,1
"20",19,148,1,32.2943675925541,35,1
"21",20,154,1,33.6035987111711,29,1
"22",21,152,2,33.1671883382988,21,1
"23",22,149,4,32.5125727789902,16,1
"24",23,137,6,29.8941105417561,14,1
"25",24,128,6,27.9302638638305,10,1
"26",25,119,7,25.966417185905,7,1
"27",26,108,8,23.566160135107,4,1
"28",27,88,13,19.2020564063835,3,1
"29",28,68,17,14.83795267766,3,1
"30",29,50,18,10.9102593218088,2,1
"31",30,41,23,8.94641264388323,2,1
"32",31,28,30,6.10974522021294,2,1
"33",32,21,33,4.5823089151597,2,1
"34",33,18,35,3.92769335585118,2,1
"35",34,15,37,3.27307779654265,2,1
"36",35,10,39,2.18205186436176,2,1
"37",36,9,40,1.96384667792559,2,1
"38",37,7,41,1.52743630505323,2,1
"39",38,4,44,0.872820745744706,2,1
"40",39,3,44,0.654615559308529,2,1
"41",40,0,47,0,2,1
"42",41,0,47,0,2,1
"43",42,0,47,0,2,1
"44",43,0,47,0,2,1
"45",44,0,47,0,2,1
"46",45,0,47,0,2,1
"47",46,0,47,0,2,1
"48",47,0,47,0,2,1
"49",48,0,47,0,2,1
"50",49,0,47,0,2,1
"51",50,0,47,0,2,1
"52",51,0,47,0,2,1
"53",52,0,47,0,2,1
"54",53,0,47,0,2,1
"55",54,0,47,0,2,1
"56",55,0,47,0,2,1
"57",56,0,47,0,2,1
"58",57,0,47,0,2,1
"59",58,0,47,0,2,1
"60",59,0,47,0,2,1
"61",60,0,47,0,2,1
"62",61,0,47,0,2,1
"63",62,0,47,0,2,1
"64",63,0,47,0,2,1
"65",64,0,47,0,2,1
"66",65,0,47,0,2,1
"67",66,0,47,0,2,1
"68",67,0,47,0,2,1
"69",68,0,47,0,2,1
"70",69,0,47,0,2,1
"71",70,0,47,0,2,1
"72",71,0,47,0,2,1
"73",72,0,47,0,2,1
"74",73,0,47,0,2,1
"75",74,0,47,0,2,1
"76",75,0,47,0,2,1
"77",76,0,47,0,2,1
"78",77,0,47,0,2,1
"79",78,0,47,0,2,1
"80",79,0,47,0,2,1
"81",80,0,47,0,2,1
"82",81,0,47,0,2,1
"83",82,0,47,0,2,1
"84",83,0,47,0,2,1
"85",84,0,47,0,2,1
"86",85,0,47,0,2,1
"87",86,0,47,0,2,1
"88",87,0,47,0,2,1
"89",88,0,47,0,2,1
"90",89,0,47,0,2,1
"91",90,0,47,0,2,1
"92",91,0,47,0,2,1
"93",92,0,47,0,2,1
"94",93,0,47,0,2,1
"95",94,0,47,0,2,1
"96",95,0,47,0,2,1
"97",96,0,47,0,2,1
"98",97,0,47,0,2,1
"99",98,0,47,0,2,1
"100",99,0,47,0,2,1
"101",100,0,47,0,2,1
