"","time","infected","dead","critically_infected","susceptible","virus_type"
"1",0,1,0,0.218205186436176,199,1
"2",1,2,0,0.436410372872353,198,1
"3",2,3,0,0.654615559308529,197,1
"4",3,3,0,0.654615559308529,197,1
"5",4,6,0,1.30923111861706,194,1
"6",5,7,0,1.52743630505323,193,1
"7",6,8,0,1.74564149148941,192,1
"8",7,17,0,3.709488169415,183,1
"9",8,22,0,4.80051410159588,178,1
"10",9,32,0,6.98256596595764,168,1
"11",10,39,0,8.51000227101087,159,1
"12",11,54,0,11.7830800675535,144,1
"13",12,68,0,14.83795267766,129,1
"14",13,83,0,18.1110304742026,114,1
"15",14,96,0,20.9476978978729,98,1
"16",15,115,0,25.0935964401603,78,1
"17",16,131,0,28.5848794231391,61,1
"18",17,138,0,30.1123157281923,45,1
"19",18,144,0,31.4215468468094,35,1
"20",19,142,0,30.985136473937,28,1
"21",20,142,0,30.985136473937,20,1
"22",21,134,0,29.2394949824476,16,1
"23",22,127,1,27.7120586773944,13,1
"24",23,116,2,25.3118016265964,11,1
"25",24,104,3,22.6933393893623,9,1
"26",25,90,6,19.6384667792559,7,1
"27",26,70,12,15.2743630505323,7,1
"28",27,59,15,12.8741059997344,7,1
"29",28,49,18,10.6920541353726,6,1
"30",29,39,25,8.51000227101087,6,1
"31",30,30,28,6.54615559308529,5,1
"32",31,20,36,4.36410372872353,5,1
"33",32,17,38,3.709488169415,4,1
"34",33,11,42,2.40025705079794,4,1
"35",34,9,43,1.96384667792559,4,1
"36",35,5,45,1.09102593218088,4,1
"37",36,4,46,0.872820745744706,4,1
"38",37,4,46,0.872820745744706,4,1
"39",38,2,47,0.436410372872353,4,1
"40",39,2,47,0.436410372872353,4,1
"41",40,1,47,0.218205186436176,4,1
"42",41,1,47,0.218205186436176,4,1
"43",42,1,47,0.218205186436176,4,1
"44",43,1,47,0.218205186436176,4,1
"45",44,1,47,0.218205186436176,4,1
"46",45,1,47,0.218205186436176,4,1
"47",46,0,48,0,4,1
"48",47,0,48,0,4,1
"49",48,0,48,0,4,1
"50",49,0,48,0,4,1
"51",50,0,48,0,4,1
"52",51,0,48,0,4,1
"53",52,0,48,0,4,1
"54",53,0,48,0,4,1
"55",54,0,48,0,4,1
"56",55,0,48,0,4,1
"57",56,0,48,0,4,1
"58",57,0,48,0,4,1
"59",58,0,48,0,4,1
"60",59,0,48,0,4,1
"61",60,0,48,0,4,1
"62",61,0,48,0,4,1
"63",62,0,48,0,4,1
"64",63,0,48,0,4,1
"65",64,0,48,0,4,1
"66",65,0,48,0,4,1
"67",66,0,48,0,4,1
"68",67,0,48,0,4,1
"69",68,0,48,0,4,1
"70",69,0,48,0,4,1
"71",70,0,48,0,4,1
"72",71,0,48,0,4,1
"73",72,0,48,0,4,1
"74",73,0,48,0,4,1
"75",74,0,48,0,4,1
"76",75,0,48,0,4,1
"77",76,0,48,0,4,1
"78",77,0,48,0,4,1
"79",78,0,48,0,4,1
"80",79,0,48,0,4,1
"81",80,0,48,0,4,1
"82",81,0,48,0,4,1
"83",82,0,48,0,4,1
"84",83,0,48,0,4,1
"85",84,0,48,0,4,1
"86",85,0,48,0,4,1
"87",86,0,48,0,4,1
"88",87,0,48,0,4,1
"89",88,0,48,0,4,1
"90",89,0,48,0,4,1
"91",90,0,48,0,4,1
"92",91,0,48,0,4,1
"93",92,0,48,0,4,1
"94",93,0,48,0,4,1
"95",94,0,48,0,4,1
"96",95,0,48,0,4,1
"97",96,0,48,0,4,1
"98",97,0,48,0,4,1
"99",98,0,48,0,4,1
"100",99,0,48,0,4,1
"101",100,0,48,0,4,1
"102",101,0,48,0,4,1
