"","time","infected","dead","critically_infected","susceptible","virus_type"
"1",0,1,0,0.218205186436176,199,1
"2",1,1,0,0.218205186436176,199,1
"3",2,2,0,0.436410372872353,198,1
"4",3,4,0,0.872820745744706,196,1
"5",4,5,0,1.09102593218088,195,1
"6",5,6,0,1.30923111861706,194,1
"7",6,6,0,1.30923111861706,194,1
"8",7,9,0,1.96384667792559,191,1
"9",8,13,0,2.83666742367029,187,1
"10",9,16,0,3.49128298297882,184,1
"11",10,27,0,5.89154003377676,172,1
"12",11,36,0,7.85538671170235,163,1
"13",12,48,0,10.4738489489365,151,1
"14",13,58,0,12.6559008132982,138,1
"15",14,74,0,16.147183796277,121,1
"16",15,90,1,19.6384667792559,104,1
"17",16,103,1,22.4751342029261,88,1
"18",17,128,1,27.9302638638305,60,1
"19",18,141,1,30.7669312875008,45,1
"20",19,147,1,32.0761624061179,30,1
"21",20,147,1,32.0761624061179,23,1
"22",21,141,2,30.7669312875008,19,1
"23",22,138,3,30.1123157281923,14,1
"24",23,128,6,27.9302638638305,8,1
"25",24,116,8,25.3118016265964,6,1
"26",25,103,11,22.4751342029261,5,1
"27",26,78,17,17.0200045420217,4,1
"28",27,64,21,13.9651319319153,4,1
"29",28,52,26,11.3466696946812,3,1
"30",29,42,31,9.1646178303194,3,1
"31",30,32,39,6.98256596595764,2,1
"32",31,23,44,5.01871928803206,2,1
"33",32,11,51,2.40025705079794,2,1
"34",33,9,53,1.96384667792559,1,1
"35",34,7,54,1.52743630505323,1,1
"36",35,6,55,1.30923111861706,1,1
"37",36,5,56,1.09102593218088,1,1
"38",37,3,57,0.654615559308529,1,1
"39",38,3,57,0.654615559308529,1,1
"40",39,1,58,0.218205186436176,1,1
"41",40,1,58,0.218205186436176,1,1
"42",41,1,58,0.218205186436176,1,1
"43",42,1,58,0.218205186436176,1,1
"44",43,1,58,0.218205186436176,1,1
"45",44,1,58,0.218205186436176,1,1
"46",45,1,58,0.218205186436176,1,1
"47",46,0,59,0,1,1
"48",47,0,59,0,1,1
"49",48,0,59,0,1,1
"50",49,0,59,0,1,1
"51",50,0,59,0,1,1
"52",51,0,59,0,1,1
"53",52,0,59,0,1,1
"54",53,0,59,0,1,1
"55",54,0,59,0,1,1
"56",55,0,59,0,1,1
"57",56,0,59,0,1,1
"58",57,0,59,0,1,1
"59",58,0,59,0,1,1
"60",59,0,59,0,1,1
"61",60,0,59,0,1,1
"62",61,0,59,0,1,1
"63",62,0,59,0,1,1
"64",63,0,59,0,1,1
"65",64,0,59,0,1,1
"66",65,0,59,0,1,1
"67",66,0,59,0,1,1
"68",67,0,59,0,1,1
"69",68,0,59,0,1,1
"70",69,0,59,0,1,1
"71",70,0,59,0,1,1
"72",71,0,59,0,1,1
"73",72,0,59,0,1,1
"74",73,0,59,0,1,1
"75",74,0,59,0,1,1
"76",75,0,59,0,1,1
"77",76,0,59,0,1,1
"78",77,0,59,0,1,1
"79",78,0,59,0,1,1
"80",79,0,59,0,1,1
"81",80,0,59,0,1,1
"82",81,0,59,0,1,1
"83",82,0,59,0,1,1
"84",83,0,59,0,1,1
"85",84,0,59,0,1,1
"86",85,0,59,0,1,1
"87",86,0,59,0,1,1
"88",87,0,59,0,1,1
"89",88,0,59,0,1,1
"90",89,0,59,0,1,1
"91",90,0,59,0,1,1
"92",91,0,59,0,1,1
"93",92,0,59,0,1,1
"94",93,0,59,0,1,1
"95",94,0,59,0,1,1
"96",95,0,59,0,1,1
"97",96,0,59,0,1,1
"98",97,0,59,0,1,1
"99",98,0,59,0,1,1
"100",99,0,59,0,1,1
"101",100,0,59,0,1,1
