time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,1,49,1,0,0
2.0,3,47,3,0,0
3.0,7,43,7,1,0
4.0,8,42,8,1,0
5.0,10,40,10,1,0
6.0,12,38,12,1,0
7.0,18,32,18,3,0
8.0,20,30,20,4,0
9.0,23,27,23,4,0
10.0,27,22,27,5,0
11.0,29,20,29,6,0
12.0,30,17,30,6,0
13.0,30,14,30,7,0
14.0,32,11,32,7,0
15.0,32,9,32,8,0
16.0,31,8,31,9,0
