time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,1,49,1,0,0
2.0,5,45,5,0,0
3.0,8,42,8,1,0
4.0,11,39,11,1,0
5.0,14,36,14,2,0
6.0,18,32,18,2,0
7.0,29,21,29,5,0
8.0,31,19,31,6,0
9.0,35,15,35,7,0
10.0,37,12,37,8,0
11.0,38,11,38,8,0
12.0,36,9,36,8,0
13.0,35,8,35,8,0
14.0,33,7,33,8,0
15.0,31,7,31,8,0
16.0,29,5,29,9,0
