time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,5,45,5,0,0
2.0,7,43,7,0,0
3.0,11,39,11,2,0
4.0,27,23,27,7,0
5.0,36,14,36,8,0
6.0,41,9,41,8,0
7.0,49,1,49,10,0
8.0,50,0,50,10,0
9.0,50,0,50,10,0
10.0,49,0,49,10,0
11.0,45,0,45,10,0
12.0,43,0,43,10,0
13.0,41,0,41,10,0
14.0,30,0,30,10,0
15.0,22,0,22,10,0
16.0,17,0,17,10,0
17.0,9,0,9,8,2
18.0,3,0,3,3,7
19.0,2,0,2,2,8
20.0,2,0,2,2,8
