time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,999,1,0,0
2,1,999,1,0,0
3,1,999,1,0,0
4,1,999,1,0,0
5,1,999,1,0,0
6,1,999,1,0,0
7.0,2,998,2,0,0
8.0,3,997,3,0,0
9.0,3,997,3,0,0
10.0,2,997,2,0,0
11.0,2,997,2,0,0
12.0,3,996,3,0,0
13.0,5,994,5,0,0
14.0,5,994,5,0,0
15.0,6,993,6,0,0
16.0,7,992,7,0,0
17.0,10,988,10,0,0
18.0,11,986,11,0,0
19.0,11,986,11,0,0
20.0,15,982,15,0,0
21.0,17,980,17,0,0
22.0,19,977,19,0,0
23.0,20,974,20,0,0
24.0,24,970,24,0,0
25.0,26,967,26,0,0
26.0,28,964,28,0,0
27.0,28,960,28,0,0
28.0,30,956,30,0,0
29.0,33,953,33,0,0
30.0,35,947,35,0,0
31.0,36,944,36,0,0
32.0,36,941,36,0,0
33.0,38,936,38,0,0
34.0,37,933,37,0,0
35.0,37,930,37,0,0
36.0,39,925,39,0,0
37.0,36,924,36,0,0
38.0,36,920,36,0,0
39.0,38,915,38,0,0
40.0,35,912,35,0,0
41.0,39,905,39,0,0
42.0,40,901,40,0,0
43.0,40,896,40,0,0
44.0,42,891,42,0,0
45.0,43,887,43,0,0
46.0,43,882,43,0,0
47.0,46,878,46,0,0
48.0,42,878,42,0,0
49.0,40,875,40,0,0
50.0,43,869,43,0,0
51.0,37,868,37,0,0
52.0,35,866,35,0,0
53.0,33,863,33,0,0
54.0,32,859,32,0,0
55.0,29,858,29,0,0
56.0,26,856,26,0,0
57.0,23,855,23,0,0
58.0,25,853,25,0,0
59.0,22,853,22,0,0
60.0,21,848,21,0,0
61.0,21,847,21,0,0
62.0,21,845,21,0,0
63.0,18,845,18,0,0
64.0,16,843,16,0,0
65.0,15,843,15,0,0
66.0,15,841,15,0,0
67.0,17,838,17,0,0
68.0,16,837,16,0,0
69.0,18,835,18,0,0
70.0,15,833,15,0,0
71.0,15,832,15,0,0
72.0,14,831,14,0,0
73.0,15,830,15,0,0
74.0,13,830,13,0,0
75.0,17,826,17,0,0
76.0,17,824,17,0,0
77.0,15,823,15,0,0
78.0,14,823,14,0,0
79.0,12,823,12,0,0
80.0,13,820,13,0,0
81.0,16,816,16,0,0
82.0,16,815,16,0,0
83.0,15,815,15,0,0
84.0,18,812,18,0,0
85.0,15,811,15,0,0
86.0,13,811,13,0,0
87.0,13,810,13,0,0
88.0,14,809,14,0,0
89.0,15,808,15,0,0
90.0,13,807,13,0,0
91.0,11,805,11,0,0
92.0,11,804,11,0,0
93.0,11,804,11,0,0
94.0,9,803,9,0,0
95.0,10,801,10,0,0
96.0,10,801,10,0,0
97.0,9,801,9,0,0
98.0,9,800,9,0,0
99.0,9,799,9,0,0
100.0,8,799,8,0,0
