time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,4,96,4,1,0
2.0,5,95,5,2,0
3.0,13,87,13,3,0
4.0,24,76,24,4,0
5.0,35,65,35,6,0
6.0,45,55,45,7,0
7.0,54,46,54,10,0
8.0,60,40,60,11,0
9.0,65,35,65,12,0
10.0,71,28,71,13,0
11.0,75,21,75,13,1
12.0,76,19,76,12,2
13.0,71,16,71,13,3
14.0,62,14,62,12,4
15.0,53,12,53,10,6
16.0,44,11,44,9,7
17.0,36,10,36,7,10
