time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,3,997,3,0,0
2.0,11,989,11,1,0
3.0,16,984,16,1,0
4.0,28,972,28,4,0
5.0,50,950,50,7,0
6.0,96,904,96,15,0
7.0,140,860,140,18,0
8.0,198,802,198,27,0
9.0,253,747,253,32,0
10.0,325,674,325,36,0
11.0,402,595,402,49,0
12.0,469,521,469,59,0
13.0,542,443,542,71,0
14.0,602,374,602,79,0
15.0,638,319,638,89,0
16.0,632,286,632,92,1
17.0,624,253,624,96,1
18.0,596,229,596,94,4
19.0,571,201,571,92,7
20.0,507,188,507,84,15
21.0,450,176,450,81,18
22.0,392,161,392,75,27
23.0,333,149,333,71,32
24.0,277,140,277,67,36
25.0,226,133,226,57,49
26.0,190,130,190,47,59
27.0,153,126,153,35,71
28.0,125,123,125,28,79
29.0,89,122,89,18,89
30.0,73,121,73,14,93
31.0,57,121,57,10,97
32.0,46,119,46,9,98
33.0,35,118,35,8,99
34.0,26,118,26,8,99
35.0,22,118,22,8,99
36.0,16,118,16,5,102
37.0,11,118,11,4,103
38.0,9,118,9,4,103
39.0,6,117,6,1,106
40.0,6,116,6,1,106
41.0,6,116,6,1,106
42.0,3,116,3,0,107
43.0,4,114,4,0,107
44.0,4,114,4,0,107
45.0,4,114,4,0,107
46.0,4,114,4,0,107
47.0,4,114,4,0,107
48.0,4,114,4,0,107
49.0,3,114,3,0,107
50.0,2,114,2,0,107
51.0,2,114,2,0,107
52.0,2,114,2,0,107
53.0,0,114,0,0,107
54.0,1,114,1,0,107
55.0,1,114,1,0,107
56.0,1,114,1,0,107
57.0,1,114,1,0,107
58.0,1,114,1,0,107
59.0,1,114,1,0,107
60.0,1,114,1,0,107
61.0,1,114,1,0,107
62.0,1,114,1,0,107
63.0,1,114,1,0,107
64.0,0,114,0,0,107
65.0,1,114,1,0,107
66.0,1,114,1,0,107
67.0,1,114,1,0,107
68.0,1,114,1,0,107
69.0,1,114,1,0,107
70.0,1,114,1,0,107
71.0,1,114,1,0,107
72.0,1,114,1,0,107
73.0,1,114,1,0,107
74.0,1,114,1,0,107
75.0,1,113,1,0,107
76.0,1,113,1,0,107
77.0,1,113,1,0,107
78.0,1,113,1,0,107
79.0,1,113,1,0,107
80.0,1,113,1,0,107
81.0,1,113,1,0,107
82.0,1,113,1,0,107
83.0,1,113,1,0,107
84.0,1,113,1,0,107
85.0,0,113,0,0,107
86.0,0,113,0,0,107
87.0,0,113,0,0,107
88.0,0,113,0,0,107
89.0,0,113,0,0,107
90.0,0,113,0,0,107
91.0,0,113,0,0,107
92.0,0,113,0,0,107
93.0,0,113,0,0,107
94.0,0,113,0,0,107
95.0,0,113,0,0,107
96.0,0,113,0,0,107
97.0,0,113,0,0,107
98.0,0,113,0,0,107
99.0,0,113,0,0,107
100.0,0,113,0,0,107
