time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,3,997,3,0,0
2.0,10,990,10,0,0
3.0,20,980,20,3,0
4.0,27,973,27,4,0
5.0,34,966,34,4,0
6.0,51,949,51,7,0
7.0,68,932,68,7,0
8.0,91,909,91,9,0
9.0,121,879,121,14,0
10.0,157,842,157,17,0
11.0,193,804,193,19,0
12.0,239,751,239,25,0
13.0,283,700,283,31,0
14.0,329,648,329,42,0
15.0,368,602,368,51,0
16.0,415,541,415,56,0
17.0,447,489,447,64,3
18.0,464,450,464,69,4
19.0,470,419,470,71,4
20.0,472,380,472,76,7
21.0,465,351,465,82,7
22.0,444,323,444,82,9
23.0,413,304,413,80,14
24.0,389,284,389,82,17
25.0,368,266,368,81,19
26.0,317,255,317,78,25
27.0,280,245,280,72,31
28.0,244,237,244,62,42
29.0,219,224,219,55,51
30.0,187,220,187,50,56
31.0,154,219,154,39,67
32.0,126,215,126,33,73
33.0,113,210,113,31,75
34.0,96,204,96,23,83
35.0,76,201,76,17,89
36.0,68,199,68,16,91
37.0,57,197,57,13,94
38.0,45,197,45,8,99
39.0,35,195,35,8,100
40.0,28,195,28,5,103
41.0,28,194,28,6,103
42.0,24,193,24,5,104
43.0,18,192,18,3,106
44.0,13,191,13,3,106
45.0,10,191,10,3,106
46.0,9,191,9,3,106
47.0,8,190,8,3,106
48.0,8,190,8,3,106
49.0,7,190,7,3,106
50.0,6,190,6,2,107
51.0,6,190,6,2,107
52.0,5,190,5,2,107
53.0,3,190,3,1,108
54.0,2,190,2,1,108
55.0,1,190,1,0,109
56.0,1,190,1,0,109
57.0,0,190,0,0,109
58.0,0,190,0,0,109
59.0,1,189,1,1,109
60.0,1,189,1,1,109
61.0,1,189,1,1,109
62.0,1,189,1,1,109
63.0,1,189,1,1,109
64.0,1,189,1,1,109
65.0,1,189,1,1,109
66.0,1,189,1,1,109
67.0,1,189,1,1,109
68.0,1,189,1,1,109
69.0,1,189,1,1,109
70.0,1,189,1,1,109
71.0,1,189,1,1,109
72.0,1,189,1,1,109
73.0,0,189,0,0,110
74.0,0,189,0,0,110
75.0,0,189,0,0,110
76.0,0,189,0,0,110
77.0,0,189,0,0,110
78.0,0,189,0,0,110
79.0,0,189,0,0,110
80.0,0,189,0,0,110
81.0,0,189,0,0,110
82.0,0,189,0,0,110
83.0,0,189,0,0,110
84.0,0,189,0,0,110
85.0,0,189,0,0,110
86.0,0,189,0,0,110
87.0,0,189,0,0,110
88.0,0,189,0,0,110
89.0,0,189,0,0,110
90.0,0,189,0,0,110
91.0,0,189,0,0,110
92.0,0,189,0,0,110
93.0,0,189,0,0,110
94.0,0,189,0,0,110
95.0,0,189,0,0,110
96.0,0,189,0,0,110
97.0,0,189,0,0,110
98.0,0,189,0,0,110
99.0,0,189,0,0,110
100.0,0,189,0,0,110
