time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,999,1,0,0
2,1,999,1,0,0
3.0,3,997,3,1,0
4.0,5,995,5,3,0
5.0,11,989,11,4,0
6.0,18,982,18,5,0
7.0,24,976,24,6,0
8.0,32,968,32,6,0
9.0,49,951,49,10,0
10.0,74,925,74,13,0
11.0,107,892,107,19,0
12.0,161,838,161,30,0
13.0,206,792,206,36,0
14.0,259,739,259,48,0
15.0,307,686,307,61,0
16.0,345,642,345,66,0
17.0,395,586,395,70,1
18.0,440,531,440,75,3
19.0,462,495,462,78,4
20.0,484,449,484,87,5
21.0,497,408,497,91,6
22.0,489,373,489,94,6
23.0,475,343,475,95,10
24.0,470,304,470,100,13
25.0,442,286,442,94,19
26.0,404,274,404,84,30
27.0,358,263,358,79,36
28.0,305,256,305,68,48
29.0,270,246,270,56,61
30.0,237,238,237,51,66
31.0,202,232,202,48,71
32.0,168,227,168,41,78
33.0,142,224,142,37,82
34.0,108,217,108,27,92
35.0,93,209,93,24,97
36.0,83,205,83,22,100
37.0,71,202,71,17,105
38.0,58,201,58,9,113
39.0,50,200,50,9,113
40.0,42,199,42,8,114
41.0,40,196,40,8,115
42.0,35,195,35,7,116
43.0,31,195,31,6,117
44.0,25,194,25,6,117
45.0,18,193,18,4,119
46.0,16,192,16,4,119
47.0,13,192,13,4,119
48.0,12,192,12,4,119
49.0,9,192,9,2,121
50.0,8,191,8,1,122
51.0,6,191,6,1,122
52.0,5,191,5,1,122
53.0,6,190,6,1,122
54.0,5,190,5,1,122
55.0,3,190,3,0,123
56.0,2,190,2,0,123
57.0,2,190,2,0,123
58.0,2,190,2,0,123
59.0,2,190,2,0,123
60.0,1,190,1,0,123
61.0,1,190,1,0,123
62.0,1,190,1,0,123
63.0,0,190,0,0,123
64.0,0,190,0,0,123
65.0,0,190,0,0,123
66.0,0,190,0,0,123
67.0,0,190,0,0,123
68.0,0,190,0,0,123
69.0,1,189,1,0,123
70.0,1,189,1,0,123
71.0,1,189,1,0,123
72.0,1,189,1,0,123
73.0,1,189,1,0,123
74.0,1,189,1,0,123
75.0,1,189,1,0,123
76.0,1,189,1,0,123
77.0,1,189,1,0,123
78.0,1,189,1,0,123
79.0,0,189,0,0,123
80.0,0,189,0,0,123
81.0,0,189,0,0,123
82.0,0,189,0,0,123
83.0,0,189,0,0,123
84.0,0,189,0,0,123
85.0,0,189,0,0,123
86.0,0,189,0,0,123
87.0,0,189,0,0,123
88.0,0,189,0,0,123
89.0,0,189,0,0,123
90.0,0,189,0,0,123
91.0,0,189,0,0,123
92.0,0,189,0,0,123
93.0,0,189,0,0,123
94.0,0,189,0,0,123
95.0,0,189,0,0,123
96.0,0,189,0,0,123
97.0,1,189,1,0,123
98.0,1,189,1,0,123
99.0,2,188,2,0,123
100.0,2,188,2,0,123
