time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,999,1,1,0
2.0,3,997,3,2,0
3.0,7,993,7,2,0
4.0,15,985,15,3,0
5.0,18,982,18,3,0
6.0,29,971,29,4,0
7.0,45,955,45,6,0
8.0,63,937,63,9,0
9.0,89,911,89,11,0
10.0,136,864,136,21,0
11.0,188,812,188,26,0
12.0,235,764,235,31,0
13.0,291,704,291,38,0
14.0,340,647,340,44,1
15.0,405,579,405,53,1
16.0,449,524,449,58,2
17.0,476,483,476,65,2
18.0,501,442,501,67,3
19.0,518,401,518,74,3
20.0,508,373,508,75,4
21.0,489,343,489,75,6
22.0,468,318,468,75,9
23.0,435,296,435,79,11
24.0,395,276,395,73,21
25.0,347,260,347,72,26
26.0,303,250,303,70,31
27.0,274,238,274,65,38
28.0,234,233,234,58,45
29.0,196,228,196,49,54
30.0,170,222,170,43,60
31.0,144,213,144,37,67
32.0,123,209,123,35,70
33.0,105,204,105,29,77
34.0,88,203,88,27,79
35.0,75,202,75,25,81
36.0,66,201,66,22,84
37.0,50,201,50,16,90
38.0,42,200,42,12,94
39.0,33,200,33,8,98
40.0,26,198,26,5,101
41.0,16,198,16,3,103
42.0,13,198,13,3,103
43.0,9,198,9,3,103
44.0,9,197,9,3,103
45.0,8,196,8,2,104
46.0,6,196,6,1,105
47.0,5,196,5,0,106
48.0,4,196,4,0,106
49.0,5,195,5,0,106
50.0,3,195,3,0,106
51.0,3,195,3,0,106
52.0,3,195,3,0,106
53.0,3,195,3,0,106
54.0,2,195,2,0,106
55.0,1,195,1,0,106
56.0,1,195,1,0,106
57.0,1,195,1,0,106
58.0,1,195,1,0,106
59.0,0,195,0,0,106
60.0,1,194,1,0,106
61.0,1,194,1,0,106
62.0,1,194,1,0,106
63.0,1,194,1,0,106
64.0,1,194,1,0,106
65.0,1,194,1,0,106
66.0,1,194,1,0,106
67.0,1,194,1,0,106
68.0,1,194,1,0,106
69.0,1,194,1,0,106
70.0,0,194,0,0,106
71.0,0,194,0,0,106
72.0,0,194,0,0,106
73.0,0,194,0,0,106
74.0,0,194,0,0,106
75.0,0,194,0,0,106
76.0,0,194,0,0,106
77.0,0,194,0,0,106
78.0,0,194,0,0,106
79.0,0,194,0,0,106
80.0,0,194,0,0,106
81.0,0,194,0,0,106
82.0,0,194,0,0,106
83.0,0,194,0,0,106
84.0,0,194,0,0,106
85.0,0,194,0,0,106
86.0,0,194,0,0,106
87.0,0,194,0,0,106
88.0,0,194,0,0,106
89.0,0,194,0,0,106
90.0,0,194,0,0,106
91.0,0,194,0,0,106
92.0,0,194,0,0,106
93.0,0,194,0,0,106
94.0,0,194,0,0,106
95.0,0,194,0,0,106
96.0,0,194,0,0,106
97.0,0,194,0,0,106
98.0,0,194,0,0,106
99.0,0,194,0,0,106
100.0,0,194,0,0,106
