time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,988,2,1,0
2.0,3,987,3,1,0
3.0,3,987,3,1,0
4.0,4,986,4,2,0
5.0,4,986,4,2,0
6.0,6,984,6,2,0
7.0,9,981,9,3,0
8.0,10,980,10,3,0
9.0,14,976,14,3,0
10.0,27,962,27,4,0
11.0,33,956,33,6,0
12.0,45,943,45,9,0
13.0,59,929,59,11,0
14.0,75,913,75,12,0
15.0,94,893,94,13,1
16.0,124,861,124,18,1
17.0,166,817,166,21,1
18.0,215,766,215,25,2
19.0,271,706,271,35,2
20.0,302,662,302,45,2
21.0,336,623,336,45,3
22.0,382,567,382,54,3
23.0,415,522,415,59,3
24.0,458,463,458,65,4
25.0,486,415,486,67,6
26.0,507,364,507,69,9
27.0,506,322,506,74,11
28.0,497,284,497,76,12
29.0,482,247,482,80,14
30.0,467,223,467,77,19
31.0,446,203,446,74,22
32.0,412,185,412,70,27
33.0,369,178,369,62,37
34.0,318,167,318,54,47
35.0,281,159,281,55,48
36.0,229,156,229,46,57
37.0,193,152,193,41,62
38.0,156,147,156,36,69
39.0,123,145,123,32,73
40.0,100,141,100,28,78
41.0,75,139,75,21,85
42.0,57,137,57,18,88
43.0,46,137,46,12,94
44.0,36,136,36,10,96
45.0,31,135,31,10,96
46.0,27,135,27,9,97
47.0,23,133,23,7,99
48.0,18,133,18,5,101
49.0,16,131,16,4,103
50.0,14,130,14,4,103
51.0,12,130,12,4,103
52.0,8,130,8,2,105
53.0,8,130,8,2,105
54.0,6,130,6,1,106
55.0,5,130,5,1,106
56.0,6,130,6,1,106
57.0,4,130,4,1,106
58.0,4,130,4,1,106
59.0,3,130,3,1,106
60.0,2,130,2,1,106
61.0,2,130,2,1,106
62.0,2,130,2,1,106
63.0,1,130,1,0,107
64.0,1,130,1,0,107
65.0,1,130,1,0,107
66.0,0,130,0,0,107
67.0,0,130,0,0,107
68.0,0,130,0,0,107
69.0,0,130,0,0,107
70.0,0,130,0,0,107
71.0,0,130,0,0,107
72.0,0,130,0,0,107
73.0,0,130,0,0,107
74.0,0,130,0,0,107
75.0,0,130,0,0,107
76.0,0,130,0,0,107
77.0,0,130,0,0,107
78.0,0,130,0,0,107
79.0,0,130,0,0,107
80.0,0,130,0,0,107
81.0,0,130,0,0,107
82.0,0,130,0,0,107
83.0,0,130,0,0,107
84.0,0,130,0,0,107
85.0,0,130,0,0,107
86.0,0,130,0,0,107
87.0,0,130,0,0,107
88.0,0,130,0,0,107
89.0,0,130,0,0,107
90.0,0,130,0,0,107
91.0,0,130,0,0,107
92.0,0,130,0,0,107
93.0,0,130,0,0,107
94.0,0,130,0,0,107
95.0,0,130,0,0,107
96.0,0,130,0,0,107
97.0,0,130,0,0,107
98.0,0,130,0,0,107
99.0,0,130,0,0,107
100.0,0,130,0,0,107
