time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,989,1,0,0
2,1,989,1,0,0
3.0,2,988,2,1,0
4.0,2,988,2,1,0
5.0,2,988,2,1,0
6.0,2,988,2,1,0
7.0,3,987,3,1,0
8.0,3,987,3,1,0
9.0,3,987,3,1,0
10.0,3,986,3,1,0
11.0,7,982,7,2,0
12.0,9,980,9,2,0
13.0,9,980,9,2,0
14.0,14,975,14,3,0
15.0,18,971,18,3,0
16.0,26,963,26,4,0
17.0,28,959,28,4,1
18.0,41,946,41,6,1
19.0,52,935,52,9,1
20.0,71,915,71,10,1
21.0,83,900,83,14,1
22.0,108,873,108,16,1
23.0,139,842,139,21,1
24.0,177,800,177,24,1
25.0,211,761,211,26,2
26.0,247,718,247,35,2
27.0,304,658,304,40,2
28.0,336,614,336,45,3
29.0,373,569,373,47,3
30.0,398,524,398,49,4
31.0,434,476,434,54,5
32.0,441,442,441,57,7
33.0,456,398,456,59,10
34.0,459,355,459,64,11
35.0,466,308,466,71,15
36.0,463,275,463,74,17
37.0,438,240,438,74,22
38.0,430,207,430,78,25
39.0,402,189,402,76,28
40.0,371,169,371,70,37
41.0,329,164,329,68,42
42.0,300,158,300,62,48
43.0,267,150,267,61,50
44.0,236,141,236,58,53
45.0,203,132,203,53,59
46.0,176,126,176,48,64
47.0,149,118,149,44,69
48.0,118,117,118,38,75
49.0,91,116,91,28,86
50.0,71,114,71,23,91
51.0,68,110,68,19,96
52.0,55,110,55,12,103
53.0,47,110,47,11,104
54.0,36,109,36,8,107
55.0,25,109,25,5,110
56.0,20,108,20,5,110
57.0,12,108,12,4,111
58.0,11,108,11,4,111
59.0,11,107,11,3,112
60.0,9,107,9,3,112
61.0,5,107,5,2,113
62.0,5,107,5,2,113
63.0,4,107,4,1,114
64.0,3,107,3,1,114
65.0,2,107,2,0,115
66.0,2,106,2,0,115
67.0,2,106,2,0,115
68.0,2,106,2,0,115
69.0,1,106,1,0,115
70.0,1,106,1,0,115
71.0,1,106,1,0,115
72.0,1,106,1,0,115
73.0,1,106,1,0,115
74.0,1,106,1,0,115
75.0,1,106,1,0,115
76.0,0,106,0,0,115
77.0,0,106,0,0,115
78.0,0,106,0,0,115
79.0,0,106,0,0,115
80.0,0,106,0,0,115
81.0,0,106,0,0,115
82.0,0,106,0,0,115
83.0,0,106,0,0,115
84.0,0,106,0,0,115
85.0,0,106,0,0,115
86.0,0,106,0,0,115
87.0,0,106,0,0,115
88.0,0,106,0,0,115
89.0,0,106,0,0,115
90.0,0,106,0,0,115
91.0,0,106,0,0,115
92.0,0,106,0,0,115
93.0,0,106,0,0,115
94.0,0,106,0,0,115
95.0,0,106,0,0,115
96.0,0,106,0,0,115
97.0,0,106,0,0,115
98.0,0,106,0,0,115
99.0,0,106,0,0,115
100.0,0,106,0,0,115
