time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,988,2,0,0
2.0,5,985,5,0,0
3.0,9,981,9,0,0
4.0,12,978,12,1,0
5.0,20,970,20,2,0
6.0,31,959,31,5,0
7.0,47,943,47,9,0
8.0,67,923,67,13,0
9.0,83,907,83,17,0
10.0,103,886,103,20,0
11.0,126,862,126,25,0
12.0,152,833,152,31,0
13.0,171,810,171,33,0
14.0,205,774,205,39,0
15.0,241,731,241,45,0
16.0,282,682,282,51,0
17.0,321,631,321,60,0
18.0,352,583,352,70,1
19.0,380,542,380,72,2
20.0,410,491,410,77,5
21.0,436,442,436,78,9
22.0,454,397,454,81,13
23.0,465,361,465,80,17
24.0,472,321,472,81,20
25.0,462,289,462,81,25
26.0,439,263,439,82,31
27.0,420,238,420,85,33
28.0,399,216,399,83,39
29.0,365,206,365,79,45
30.0,325,197,325,76,51
31.0,280,189,280,69,60
32.0,240,180,240,58,71
33.0,213,171,213,56,74
34.0,176,164,176,48,82
35.0,147,161,147,44,87
36.0,127,155,127,40,94
37.0,105,154,105,37,97
38.0,85,152,85,35,101
39.0,72,152,72,30,106
40.0,60,151,60,23,113
41.0,52,148,52,19,118
42.0,39,148,39,15,122
43.0,31,146,31,14,124
44.0,21,146,21,11,127
45.0,19,144,19,10,129
46.0,16,144,16,10,129
47.0,14,144,14,9,130
48.0,14,144,14,9,130
49.0,13,144,13,8,131
50.0,9,144,9,5,134
51.0,7,144,7,5,134
52.0,5,144,5,3,136
53.0,4,144,4,3,136
54.0,4,144,4,3,136
55.0,3,143,3,3,137
56.0,3,143,3,3,137
57.0,2,143,2,2,138
58.0,2,143,2,2,138
59.0,1,143,1,1,139
60.0,1,143,1,1,139
61.0,1,143,1,1,139
62.0,1,143,1,1,139
63.0,1,143,1,1,139
64.0,1,143,1,1,139
65.0,1,143,1,1,139
66.0,1,143,1,1,139
67.0,1,143,1,1,139
68.0,1,143,1,1,139
69.0,0,143,0,0,140
70.0,0,143,0,0,140
71.0,0,143,0,0,140
72.0,0,143,0,0,140
73.0,0,143,0,0,140
74.0,0,143,0,0,140
75.0,0,143,0,0,140
76.0,0,143,0,0,140
77.0,0,143,0,0,140
78.0,0,143,0,0,140
79.0,0,143,0,0,140
80.0,0,143,0,0,140
81.0,0,143,0,0,140
82.0,0,143,0,0,140
83.0,0,143,0,0,140
84.0,0,143,0,0,140
85.0,0,143,0,0,140
86.0,0,143,0,0,140
87.0,0,143,0,0,140
88.0,0,143,0,0,140
89.0,0,143,0,0,140
90.0,0,143,0,0,140
91.0,0,143,0,0,140
92.0,0,143,0,0,140
93.0,0,143,0,0,140
94.0,0,143,0,0,140
95.0,0,143,0,0,140
96.0,0,143,0,0,140
97.0,0,143,0,0,140
98.0,0,143,0,0,140
99.0,0,143,0,0,140
100.0,0,143,0,0,140
