time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,998,2,0,0
2.0,3,997,3,0,0
3.0,3,997,3,0,0
4.0,3,997,3,0,0
5.0,4,996,4,0,0
6.0,4,996,4,0,0
7.0,6,994,6,1,0
8.0,6,994,6,1,0
9.0,7,993,7,1,0
10.0,8,991,8,2,0
11.0,7,991,7,2,0
12.0,8,989,8,2,0
13.0,8,989,8,2,0
14.0,13,984,13,4,0
15.0,16,980,16,4,0
16.0,19,977,19,5,0
17.0,28,967,28,7,0
18.0,43,952,43,10,0
19.0,53,941,53,11,0
20.0,75,918,75,14,0
21.0,104,888,104,20,1
22.0,123,867,123,23,1
23.0,146,844,146,30,1
24.0,177,809,177,33,2
25.0,196,786,196,37,2
26.0,223,757,223,44,2
27.0,254,718,254,49,2
28.0,273,685,273,51,4
29.0,302,646,302,57,4
30.0,323,604,323,61,5
31.0,345,557,345,69,7
32.0,354,527,354,72,10
33.0,372,492,372,75,11
34.0,355,475,355,75,14
35.0,355,449,355,74,21
36.0,354,425,354,72,24
37.0,334,404,334,68,31
38.0,323,382,323,68,35
39.0,303,365,303,65,39
40.0,274,350,274,60,46
41.0,244,338,244,57,51
42.0,228,326,228,55,55
43.0,202,315,202,51,61
44.0,190,308,190,46,66
45.0,163,305,163,36,76
46.0,142,297,142,31,82
47.0,123,294,123,27,86
48.0,104,292,104,25,89
49.0,84,290,84,20,95
50.0,72,288,72,20,96
51.0,59,288,59,17,99
52.0,48,285,48,14,103
53.0,38,285,38,13,104
54.0,29,285,29,11,106
55.0,26,283,26,10,108
56.0,17,283,17,8,110
57.0,13,282,13,6,112
58.0,14,280,14,6,112
59.0,13,280,13,6,112
60.0,11,280,11,5,113
61.0,12,279,12,5,113
62.0,9,279,9,4,114
63.0,8,279,8,3,115
64.0,8,278,8,2,116
65.0,7,278,7,2,116
66.0,6,278,6,1,117
67.0,5,278,5,1,117
68.0,3,278,3,1,117
69.0,2,278,2,0,118
70.0,3,277,3,0,118
71.0,2,277,2,0,118
72.0,3,276,3,0,118
73.0,3,276,3,0,118
74.0,2,276,2,0,118
75.0,2,276,2,0,118
76.0,2,276,2,0,118
77.0,2,276,2,0,118
78.0,2,276,2,0,118
79.0,2,276,2,0,118
80.0,1,276,1,0,118
81.0,1,276,1,0,118
82.0,0,276,0,0,118
83.0,0,276,0,0,118
84.0,0,276,0,0,118
85.0,0,276,0,0,118
86.0,0,276,0,0,118
87.0,0,276,0,0,118
88.0,0,276,0,0,118
89.0,0,276,0,0,118
90.0,0,276,0,0,118
91.0,0,276,0,0,118
92.0,0,276,0,0,118
93.0,0,276,0,0,118
94.0,0,276,0,0,118
95.0,0,276,0,0,118
96.0,0,276,0,0,118
97.0,0,276,0,0,118
98.0,0,276,0,0,118
99.0,0,276,0,0,118
100.0,0,276,0,0,118
