time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,999,1,0,0
2,1,999,1,0,0
3,1,999,1,0,0
4.0,2,998,2,1,0
5.0,4,996,4,1,0
6.0,4,996,4,1,0
7.0,6,994,6,2,0
8.0,10,990,10,2,0
9.0,17,983,17,2,0
10.0,22,977,22,4,0
11.0,29,970,29,7,0
12.0,36,963,36,8,0
13.0,46,953,46,12,0
14.0,64,935,64,14,0
15.0,86,911,86,16,0
16.0,105,892,105,17,0
17.0,122,874,122,19,0
18.0,159,832,159,24,1
19.0,196,788,196,30,1
20.0,223,757,223,33,1
21.0,241,734,241,33,2
22.0,277,692,277,40,2
23.0,304,659,304,42,2
24.0,338,607,338,46,4
25.0,358,562,358,51,7
26.0,381,520,381,54,8
27.0,388,493,388,52,12
28.0,390,453,390,58,14
29.0,373,430,373,61,16
30.0,370,404,370,62,17
31.0,360,390,360,63,19
32.0,340,369,340,62,25
33.0,319,353,319,59,31
34.0,286,337,286,59,34
35.0,260,325,260,60,35
36.0,225,315,225,53,42
37.0,209,304,209,51,44
38.0,177,298,177,47,50
39.0,156,293,156,41,58
40.0,131,290,131,38,62
41.0,123,285,123,38,64
42.0,104,280,104,30,72
43.0,91,275,91,25,77
44.0,79,272,79,23,79
45.0,69,269,69,20,82
46.0,58,265,58,15,87
47.0,45,264,45,12,90
48.0,38,264,38,9,93
49.0,34,263,34,7,95
50.0,36,259,36,8,95
51.0,35,257,35,10,95
52.0,29,256,29,8,97
53.0,23,255,23,6,99
54.0,21,253,21,6,100
55.0,17,252,17,4,102
56.0,13,252,13,4,102
57.0,12,252,12,4,102
58.0,12,252,12,4,102
59.0,11,252,11,4,102
60.0,8,252,8,4,102
61.0,8,252,8,4,102
62.0,8,251,8,4,102
63.0,9,249,9,4,102
64.0,7,249,7,3,103
65.0,4,249,4,1,105
66.0,4,249,4,1,105
67.0,4,249,4,1,105
68.0,3,249,3,0,106
69.0,3,249,3,0,106
70.0,3,249,3,0,106
71.0,3,249,3,0,106
72.0,2,249,2,0,106
73.0,0,249,0,0,106
74.0,0,249,0,0,106
75.0,1,248,1,0,106
76.0,1,248,1,0,106
77.0,1,248,1,0,106
78.0,1,248,1,0,106
79.0,1,248,1,0,106
80.0,1,248,1,0,106
81.0,1,248,1,0,106
82.0,1,248,1,0,106
83.0,1,248,1,0,106
84.0,1,248,1,0,106
85.0,0,248,0,0,106
86.0,0,248,0,0,106
87.0,0,248,0,0,106
88.0,0,248,0,0,106
89.0,0,248,0,0,106
90.0,1,248,1,0,106
91.0,1,248,1,0,106
92.0,1,248,1,0,106
93.0,1,248,1,0,106
94.0,1,248,1,0,106
95.0,1,248,1,0,106
96.0,1,248,1,0,106
97.0,1,248,1,0,106
98.0,1,248,1,0,106
99.0,1,248,1,0,106
100.0,0,248,0,0,106
