time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,999,1,0,0
2,1,999,1,0,0
3,1,999,1,0,0
4,1,999,1,0,0
5.0,2,998,2,1,0
6.0,5,995,5,2,0
7.0,8,992,8,2,0
8.0,10,990,10,2,0
9.0,19,981,19,3,0
10.0,24,975,24,3,0
11.0,26,973,26,3,0
12.0,31,968,31,3,0
13.0,44,955,44,3,0
14.0,62,937,62,8,0
15.0,87,912,87,11,0
16.0,116,881,116,17,0
17.0,147,847,147,22,0
18.0,181,811,181,27,0
19.0,211,772,211,34,1
20.0,232,744,232,42,2
21.0,267,707,267,50,2
22.0,309,660,309,57,2
23.0,329,626,329,62,3
24.0,360,582,360,74,3
25.0,371,549,371,80,3
26.0,381,514,381,89,3
27.0,379,487,379,93,3
28.0,374,456,374,96,8
29.0,373,423,373,97,11
30.0,369,402,369,94,17
31.0,354,383,354,93,22
32.0,328,364,328,91,27
33.0,313,343,313,88,35
34.0,288,327,288,79,44
35.0,262,318,262,72,52
36.0,242,305,242,70,59
37.0,220,298,220,67,65
38.0,193,290,193,57,77
39.0,164,284,164,53,83
40.0,146,275,146,46,92
41.0,130,272,130,44,96
42.0,109,269,109,36,104
43.0,94,264,94,33,108
44.0,76,263,76,30,111
45.0,66,261,66,26,115
46.0,58,258,58,25,118
47.0,50,257,50,20,123
48.0,45,256,45,21,123
49.0,40,256,40,20,124
50.0,29,255,29,15,129
51.0,25,255,25,12,132
52.0,21,254,21,11,134
53.0,15,254,15,9,136
54.0,13,253,13,7,138
55.0,10,252,10,5,140
56.0,9,252,9,5,140
57.0,8,251,8,4,141
58.0,8,251,8,4,141
59.0,8,251,8,4,141
60.0,5,251,5,2,143
61.0,5,251,5,2,143
62.0,4,251,4,1,144
63.0,4,251,4,1,144
64.0,3,251,3,1,144
65.0,3,250,3,2,144
66.0,2,250,2,1,145
67.0,1,250,1,1,145
68.0,1,250,1,1,145
69.0,1,250,1,1,145
70.0,1,250,1,1,145
71.0,1,250,1,1,145
72.0,1,250,1,1,145
73.0,1,250,1,1,145
74.0,1,250,1,1,145
75.0,1,250,1,1,145
76.0,1,250,1,1,145
77.0,1,250,1,1,145
78.0,1,250,1,1,145
79.0,0,250,0,0,146
80.0,0,250,0,0,146
81.0,0,250,0,0,146
82.0,0,250,0,0,146
83.0,0,250,0,0,146
84.0,0,250,0,0,146
85.0,0,250,0,0,146
86.0,0,250,0,0,146
87.0,0,250,0,0,146
88.0,0,250,0,0,146
89.0,0,250,0,0,146
90.0,0,250,0,0,146
91.0,0,250,0,0,146
92.0,0,250,0,0,146
93.0,0,250,0,0,146
94.0,0,250,0,0,146
95.0,0,250,0,0,146
96.0,0,250,0,0,146
97.0,0,250,0,0,146
98.0,0,250,0,0,146
99.0,0,250,0,0,146
100.0,0,250,0,0,146
