time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,998,2,0,0
2.0,2,998,2,0,0
3.0,2,998,2,0,0
4.0,2,998,2,0,0
5.0,4,996,4,0,0
6.0,5,995,5,0,0
7.0,5,995,5,0,0
8.0,7,993,7,0,0
9.0,8,992,8,0,0
10.0,8,991,8,0,0
11.0,8,990,8,0,0
12.0,9,989,9,0,0
13.0,9,989,9,0,0
14.0,9,989,9,0,0
15.0,8,988,8,0,0
16.0,10,985,10,1,0
17.0,17,978,17,2,0
18.0,20,973,20,2,0
19.0,27,965,27,4,0
20.0,32,959,32,5,0
21.0,39,951,39,6,0
22.0,43,946,43,7,0
23.0,50,939,50,8,0
24.0,61,928,61,12,0
25.0,80,908,80,15,0
26.0,94,892,94,17,0
27.0,113,867,113,20,0
28.0,132,843,132,23,0
29.0,150,819,150,29,0
30.0,168,795,168,30,1
31.0,187,768,187,36,2
32.0,217,734,217,41,2
33.0,244,699,244,48,4
34.0,260,675,260,50,5
35.0,269,648,269,56,6
36.0,276,626,276,57,7
37.0,279,600,279,61,8
38.0,274,580,274,62,12
39.0,273,560,273,61,15
40.0,260,549,260,59,17
41.0,254,532,254,58,20
42.0,238,516,238,59,23
43.0,220,502,220,57,29
44.0,217,482,217,56,31
45.0,196,476,196,49,38
46.0,182,465,182,47,43
47.0,161,456,161,42,52
48.0,148,451,148,40,55
49.0,130,444,130,33,62
50.0,120,441,120,31,64
51.0,103,438,103,26,69
52.0,91,433,91,23,74
53.0,81,431,81,22,76
54.0,64,429,64,22,76
55.0,58,427,58,21,78
56.0,47,426,47,17,82
57.0,39,425,39,13,86
58.0,36,423,36,12,87
59.0,29,423,29,12,87
60.0,25,421,25,9,90
61.0,19,420,19,5,94
62.0,16,419,16,4,95
63.0,15,419,15,4,95
64.0,14,418,14,4,95
65.0,14,417,14,5,95
66.0,12,416,12,3,97
67.0,10,416,10,2,98
68.0,9,415,9,2,98
69.0,8,415,8,1,99
70.0,6,415,6,1,99
71.0,5,415,5,1,99
72.0,4,415,4,1,99
73.0,5,414,5,2,99
74.0,4,414,4,2,99
75.0,4,414,4,2,99
76.0,4,413,4,2,99
77.0,4,413,4,2,99
78.0,4,412,4,2,99
79.0,4,411,4,1,100
80.0,4,411,4,1,100
81.0,4,411,4,1,100
82.0,5,410,5,1,100
83.0,5,410,5,1,100
84.0,5,410,5,1,100
85.0,5,410,5,1,100
86.0,5,409,5,1,100
87.0,4,409,4,0,101
88.0,3,409,3,0,101
89.0,2,409,2,0,101
90.0,3,408,3,0,101
91.0,4,407,4,0,101
92.0,3,407,3,0,101
93.0,3,407,3,0,101
94.0,3,407,3,0,101
95.0,3,407,3,0,101
96.0,2,407,2,0,101
97.0,2,407,2,0,101
98.0,2,407,2,0,101
99.0,4,405,4,0,101
100.0,3,405,3,0,101
