time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,999,1,0,0
2,1,999,1,0,0
3,1,999,1,0,0
4,1,999,1,0,0
5,1,999,1,0,0
6,1,999,1,0,0
7.0,2,998,2,0,0
8.0,2,998,2,0,0
9.0,3,997,3,0,0
10.0,3,996,3,0,0
11.0,3,996,3,0,0
12.0,4,995,4,0,0
13.0,8,991,8,1,0
14.0,10,989,10,1,0
15.0,12,987,12,2,0
16.0,13,986,13,2,0
17.0,17,981,17,3,0
18.0,18,980,18,3,0
19.0,20,977,20,3,0
20.0,21,975,21,3,0
21.0,24,972,24,3,0
22.0,25,970,25,3,0
23.0,23,969,23,3,0
24.0,24,966,24,3,0
25.0,27,962,27,4,0
26.0,29,959,29,4,0
27.0,30,953,30,3,1
28.0,34,948,34,3,1
29.0,38,940,38,2,2
30.0,46,930,46,2,2
31.0,51,921,51,3,3
32.0,58,912,58,5,3
33.0,72,897,72,8,3
34.0,82,884,82,9,3
35.0,94,869,94,11,3
36.0,109,851,109,14,3
37.0,127,827,127,17,3
38.0,139,810,139,17,3
39.0,143,797,143,17,4
40.0,152,778,152,19,4
41.0,160,763,160,21,4
42.0,166,750,166,21,4
43.0,176,728,176,24,4
44.0,179,713,179,24,4
45.0,183,694,183,24,6
46.0,177,683,177,23,8
47.0,175,661,175,24,11
48.0,171,647,171,23,12
49.0,173,631,173,23,14
50.0,170,614,170,23,17
51.0,169,599,169,21,20
52.0,163,592,163,23,20
53.0,156,579,156,22,21
54.0,147,571,147,22,23
55.0,140,559,140,22,25
56.0,133,556,133,22,25
57.0,115,553,115,19,28
58.0,105,549,105,21,28
59.0,95,543,95,21,30
60.0,88,535,88,20,31
61.0,76,529,76,19,35
62.0,76,524,76,19,35
63.0,64,521,64,18,37
64.0,60,516,60,15,40
65.0,51,514,51,14,41
66.0,48,512,48,13,43
67.0,47,510,47,14,43
68.0,44,509,44,12,45
69.0,42,505,42,11,47
70.0,35,504,35,11,47
71.0,33,503,33,11,47
72.0,26,503,26,9,49
73.0,22,503,22,7,51
74.0,17,503,17,7,51
75.0,14,501,14,4,54
76.0,14,500,14,4,54
77.0,14,498,14,3,55
78.0,14,497,14,3,55
79.0,11,497,11,3,55
80.0,9,497,9,2,56
81.0,7,497,7,1,57
82.0,7,497,7,1,57
83.0,7,496,7,0,58
84.0,8,495,8,0,58
85.0,7,494,7,0,58
86.0,6,494,6,0,58
87.0,4,494,4,0,58
88.0,3,494,3,0,58
89.0,3,494,3,0,58
90.0,3,494,3,0,58
91.0,3,494,3,0,58
92.0,4,493,4,0,58
93.0,3,493,3,0,58
94.0,2,493,2,0,58
95.0,2,492,2,0,58
96.0,3,491,3,0,58
97.0,3,491,3,0,58
98.0,3,491,3,0,58
99.0,3,491,3,0,58
100.0,3,491,3,0,58
