time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,999,1,0,0
2,1,999,1,0,0
3,1,999,1,0,0
4,1,999,1,0,0
5,1,999,1,0,0
6,1,999,1,0,0
7,1,999,1,0,0
8,1,999,1,0,0
9,1,999,1,0,0
10,0,999,0,0,0
11.0,1,998,1,0,0
12.0,1,998,1,0,0
13.0,1,998,1,0,0
14.0,1,998,1,0,0
15.0,1,998,1,0,0
16.0,1,998,1,0,0
17.0,1,998,1,0,0
18.0,1,998,1,0,0
19.0,1,998,1,0,0
20.0,2,997,2,0,0
21.0,1,997,1,0,0
22.0,2,996,2,0,0
23.0,4,994,4,0,0
24.0,5,993,5,1,0
25.0,7,991,7,1,0
26.0,8,990,8,1,0
27.0,9,989,9,1,0
28.0,12,986,12,1,0
29.0,13,985,13,1,0
30.0,12,985,12,1,0
31.0,13,984,13,1,0
32.0,15,981,15,2,0
33.0,22,972,22,3,0
34.0,27,967,27,3,0
35.0,30,962,30,5,0
36.0,31,960,31,5,0
37.0,36,954,36,6,0
38.0,39,947,39,7,1
39.0,43,942,43,9,1
40.0,51,934,51,10,1
41.0,65,919,65,12,1
42.0,74,908,74,15,1
43.0,76,898,76,17,1
44.0,89,880,89,20,1
45.0,101,865,101,21,1
46.0,111,852,111,21,2
47.0,125,832,125,22,3
48.0,140,812,140,26,3
49.0,147,800,147,26,5
50.0,160,780,160,29,5
51.0,173,753,173,32,6
52.0,180,736,180,31,8
53.0,184,722,184,29,10
54.0,185,705,185,30,11
55.0,185,689,185,29,13
56.0,185,674,185,27,16
57.0,179,660,179,27,18
58.0,178,642,178,28,21
59.0,175,634,175,28,22
60.0,165,626,165,27,23
61.0,154,612,154,27,25
62.0,141,605,141,24,29
63.0,134,596,134,24,31
64.0,122,590,122,21,34
65.0,113,580,113,17,38
66.0,104,574,104,17,39
67.0,98,568,98,17,39
68.0,89,561,89,17,41
69.0,91,551,91,17,42
70.0,84,549,84,16,43
71.0,76,543,76,16,45
72.0,68,541,68,13,49
73.0,64,537,64,13,50
74.0,63,532,63,14,50
75.0,52,531,52,12,52
76.0,48,529,48,11,53
77.0,42,527,42,9,55
78.0,38,526,38,9,55
79.0,31,524,31,9,55
80.0,32,520,32,9,56
81.0,31,517,31,10,56
82.0,30,515,30,8,58
83.0,30,511,30,9,59
84.0,27,510,27,9,59
85.0,25,509,25,7,61
86.0,23,508,23,6,62
87.0,22,506,22,6,63
88.0,20,506,20,5,64
89.0,19,505,19,6,64
90.0,18,503,18,6,64
91.0,17,502,17,6,64
92.0,16,501,16,6,64
93.0,15,500,15,6,64
94.0,14,499,14,5,65
95.0,13,498,13,4,66
96.0,12,498,12,4,66
97.0,9,498,9,2,68
98.0,9,498,9,2,68
99.0,9,498,9,2,68
100.0,7,498,7,2,68
