time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,1,199,1,0,0
2.0,1,199,1,0,0
3.0,2,198,2,0,0
4.0,2,198,2,0,0
5.0,2,198,2,0,0
6.0,3,197,3,0,0
7.0,4,196,4,0,0
8.0,4,196,4,0,0
9.0,5,195,5,0,0
10.0,6,193,6,1,0
11.0,6,193,6,1,0
12.0,10,189,10,2,0
13.0,11,187,11,2,0
14.0,11,187,11,2,0
