time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,999,1,0,0
2,1,999,1,0,0
3,1,999,1,0,0
4,1,999,1,0,0
5,1,999,1,0,0
6,1,999,1,0,0
7,1,999,1,0,0
8.0,2,998,2,0,0
9.0,3,997,3,0,0
10.0,2,997,2,0,0
11.0,2,997,2,0,0
12.0,2,997,2,0,0
13.0,4,995,4,1,0
14.0,4,995,4,1,0
15.0,5,994,5,1,0
16.0,5,994,5,1,0
17.0,5,994,5,1,0
18.0,5,993,5,1,0
19.0,5,992,5,1,0
20.0,5,992,5,1,0
21.0,5,992,5,1,0
22.0,6,991,6,1,0
23.0,7,989,7,1,0
24.0,9,987,9,2,0
25.0,9,986,9,2,0
26.0,9,986,9,2,0
27.0,10,984,10,1,1
28.0,14,979,14,1,1
29.0,22,970,22,2,1
30.0,28,964,28,3,1
31.0,35,957,35,3,1
32.0,41,950,41,3,1
33.0,48,941,48,4,1
34.0,62,926,62,4,1
35.0,78,909,78,6,1
36.0,100,887,100,10,1
37.0,110,875,110,11,1
38.0,117,862,117,11,2
39.0,123,848,123,12,2
40.0,130,836,130,12,2
41.0,133,826,133,13,2
42.0,144,808,144,14,2
43.0,154,789,154,13,3
44.0,159,768,159,15,4
45.0,153,759,153,16,4
46.0,151,743,151,17,4
47.0,152,730,152,17,5
48.0,161,709,161,18,5
49.0,166,689,166,18,7
50.0,168,671,168,15,11
51.0,174,655,174,16,12
52.0,171,640,171,18,13
53.0,159,632,159,17,14
54.0,150,623,150,18,14
55.0,148,616,148,18,15
56.0,138,610,138,18,16
57.0,135,601,135,18,16
58.0,118,595,118,17,19
59.0,109,585,109,17,20
60.0,100,576,100,18,21
61.0,95,566,95,17,22
62.0,86,562,86,18,23
63.0,80,558,80,17,25
64.0,73,556,73,16,26
65.0,68,553,68,14,28
66.0,66,547,66,12,31
67.0,60,544,60,14,31
68.0,58,541,58,13,32
69.0,54,535,54,13,33
70.0,47,534,47,12,34
71.0,39,532,39,12,34
72.0,38,529,38,11,36
73.0,37,526,37,10,37
74.0,34,525,34,8,39
75.0,33,523,33,8,39
76.0,26,523,26,6,41
77.0,25,522,25,6,42
78.0,23,521,23,6,42
79.0,18,521,18,6,42
80.0,16,521,16,5,43
81.0,13,520,13,3,45
82.0,14,517,14,4,45
83.0,12,515,12,3,46
84.0,11,515,11,3,46
85.0,10,514,10,3,46
86.0,10,513,10,3,47
87.0,10,513,10,3,47
88.0,9,513,9,3,47
89.0,9,513,9,3,47
90.0,10,512,10,3,47
91.0,9,511,9,2,48
92.0,8,510,8,2,48
93.0,7,509,7,2,48
94.0,7,509,7,2,48
95.0,6,509,6,2,48
96.0,6,508,6,2,49
97.0,6,508,6,2,49
98.0,6,508,6,2,49
99.0,6,508,6,2,49
100.0,4,508,4,1,50
