time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,999,1,0,0
2,1,999,1,0,0
3,1,999,1,0,0
4,1,999,1,0,0
5,1,999,1,0,0
6,1,999,1,0,0
7,1,999,1,0,0
8,1,999,1,0,0
9.0,2,998,2,0,0
10.0,1,998,1,0,0
11.0,2,997,2,0,0
12.0,2,997,2,0,0
13.0,3,996,3,0,0
14.0,6,993,6,0,0
15.0,7,992,7,0,0
16.0,10,989,10,0,0
17.0,12,987,12,1,0
18.0,14,985,14,2,0
19.0,14,984,14,3,0
20.0,19,979,19,3,0
21.0,21,976,21,4,0
22.0,24,973,24,5,0
23.0,25,971,25,5,0
24.0,26,967,26,5,0
25.0,38,954,38,5,0
26.0,44,945,44,9,0
27.0,54,934,54,10,0
28.0,62,925,62,11,0
29.0,80,907,80,13,0
30.0,84,898,84,14,0
31.0,92,887,92,15,1
32.0,104,872,104,16,2
33.0,122,851,122,16,3
34.0,137,832,137,20,3
35.0,140,815,140,22,4
36.0,149,800,149,22,5
37.0,150,789,150,25,5
38.0,156,775,156,25,5
39.0,159,756,159,26,5
40.0,155,748,155,25,9
41.0,156,737,156,26,10
42.0,154,725,154,26,11
43.0,147,710,147,24,13
44.0,146,695,146,25,14
45.0,144,681,144,23,16
46.0,146,663,146,26,18
47.0,148,652,148,26,19
48.0,138,644,138,24,23
49.0,126,635,126,23,26
50.0,130,625,130,22,27
51.0,133,610,133,22,30
52.0,126,606,126,24,30
53.0,116,600,116,23,31
54.0,104,596,104,20,34
55.0,89,595,89,18,36
56.0,78,592,78,18,37
57.0,76,584,76,19,37
58.0,74,578,74,18,39
59.0,70,575,70,18,39
60.0,58,572,58,13,44
61.0,47,570,47,13,45
62.0,46,567,46,11,47
63.0,43,562,43,10,49
64.0,43,558,43,11,49
65.0,43,554,43,9,52
66.0,44,549,44,7,54
67.0,39,547,39,8,54
68.0,35,546,35,8,54
69.0,35,543,35,8,54
70.0,32,542,32,7,55
71.0,31,541,31,6,56
72.0,28,540,28,5,57
73.0,24,540,24,5,57
74.0,21,540,21,5,57
75.0,18,539,18,4,58
76.0,15,537,15,4,58
77.0,14,536,14,3,59
78.0,12,536,12,2,60
79.0,9,535,9,1,61
80.0,9,534,9,1,61
81.0,9,532,9,0,62
82.0,8,532,8,0,62
83.0,8,532,8,0,62
84.0,8,532,8,0,62
85.0,7,532,7,0,62
86.0,5,532,5,0,62
87.0,4,532,4,0,62
88.0,4,532,4,0,62
89.0,3,532,3,0,62
90.0,2,532,2,0,62
91.0,0,532,0,0,62
92.0,0,532,0,0,62
93.0,1,531,1,0,62
94.0,1,531,1,0,62
95.0,1,531,1,0,62
96.0,1,531,1,0,62
97.0,1,531,1,0,62
98.0,1,531,1,0,62
99.0,1,531,1,0,62
100.0,1,531,1,0,62
