time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,999,1,0,0
2.0,2,998,2,0,0
3.0,2,998,2,0,0
4.0,2,998,2,0,0
5.0,2,998,2,0,0
6.0,2,998,2,0,0
7.0,3,997,3,0,0
8.0,5,995,5,0,0
9.0,5,995,5,0,0
10.0,7,992,7,0,0
11.0,7,992,7,0,0
12.0,9,989,9,0,0
13.0,10,988,10,0,0
14.0,12,986,12,0,0
15.0,13,985,13,0,0
16.0,15,983,15,0,0
17.0,17,980,17,0,0
18.0,18,977,18,2,0
19.0,25,970,25,4,0
20.0,25,967,25,4,0
21.0,33,959,33,5,0
22.0,32,957,32,5,0
23.0,35,953,35,5,0
24.0,40,946,40,5,0
25.0,45,940,45,5,0
26.0,48,935,48,6,0
27.0,59,921,59,7,0
28.0,73,906,73,8,0
29.0,80,894,80,11,0
30.0,84,887,84,13,0
31.0,86,878,86,15,0
32.0,97,863,97,16,2
33.0,98,856,98,15,4
34.0,110,837,110,17,4
35.0,124,816,124,22,5
36.0,141,795,141,25,5
37.0,148,775,148,26,5
38.0,146,763,146,29,5
39.0,157,743,157,35,5
40.0,171,723,171,35,6
41.0,181,705,181,37,7
42.0,186,687,186,37,8
43.0,194,670,194,36,11
44.0,194,651,194,40,13
45.0,189,639,189,39,15
46.0,185,622,185,38,18
47.0,183,604,183,39,19
48.0,181,595,181,39,21
49.0,174,582,174,35,27
50.0,165,569,165,34,30
51.0,153,565,153,33,31
52.0,142,556,142,31,34
53.0,134,543,134,27,40
54.0,131,532,131,26,41
55.0,127,522,127,24,44
56.0,121,512,121,23,45
57.0,108,507,108,21,47
58.0,97,505,97,16,53
59.0,92,498,92,16,54
60.0,82,495,82,16,56
61.0,82,489,82,15,58
62.0,73,488,73,13,60
63.0,63,485,63,11,62
64.0,52,483,52,9,64
65.0,46,480,46,9,64
66.0,37,478,37,9,65
67.0,32,476,32,7,67
68.0,32,475,32,7,67
69.0,26,474,26,6,68
70.0,28,471,28,6,68
71.0,23,471,23,6,68
72.0,21,471,21,5,69
73.0,17,471,17,4,70
74.0,13,471,13,2,72
75.0,11,469,11,2,73
76.0,10,469,10,2,73
77.0,9,468,9,2,73
78.0,8,468,8,2,73
79.0,7,468,7,2,73
80.0,3,468,3,1,74
81.0,3,468,3,1,74
82.0,3,468,3,1,74
83.0,4,467,4,1,74
84.0,4,467,4,1,74
85.0,3,467,3,1,74
86.0,4,466,4,1,74
87.0,3,466,3,1,74
88.0,3,466,3,1,74
89.0,2,466,2,0,75
90.0,2,466,2,0,75
91.0,2,466,2,0,75
92.0,2,466,2,0,75
93.0,1,466,1,0,75
94.0,1,466,1,0,75
95.0,1,466,1,0,75
96.0,0,466,0,0,75
97.0,0,466,0,0,75
98.0,0,466,0,0,75
99.0,0,466,0,0,75
100.0,0,466,0,0,75
