time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,999,1,0,0
2,1,999,1,0,0
3,1,999,1,0,0
4,1,999,1,0,0
5,1,999,1,0,0
6,1,999,1,0,0
7.0,3,997,3,0,0
8.0,3,997,3,0,0
9.0,3,997,3,0,0
10.0,6,993,6,1,0
11.0,6,993,6,1,0
12.0,9,990,9,1,0
13.0,14,985,14,2,0
14.0,25,974,25,3,0
15.0,36,963,36,5,0
16.0,51,948,51,11,0
17.0,84,913,84,18,0
18.0,130,867,130,25,0
19.0,184,813,184,34,0
20.0,241,753,241,41,0
21.0,308,686,308,52,0
22.0,369,622,369,61,0
23.0,451,536,451,77,0
24.0,505,471,505,82,1
25.0,569,398,569,99,1
26.0,606,352,606,108,1
27.0,616,313,616,116,2
28.0,616,273,616,124,3
29.0,603,239,603,132,5
30.0,566,217,566,128,11
31.0,524,196,524,124,18
32.0,489,169,489,122,25
33.0,424,155,424,117,34
34.0,367,146,367,112,41
35.0,306,140,306,102,52
36.0,267,133,267,95,61
37.0,229,125,229,81,77
38.0,196,121,196,75,83
39.0,157,119,157,59,100
40.0,132,115,132,51,109
41.0,105,115,105,42,118
42.0,76,113,76,33,127
43.0,57,112,57,23,137
44.0,48,112,48,21,139
45.0,42,110,42,18,142
46.0,33,109,33,13,147
47.0,24,108,24,9,151
48.0,21,105,21,8,153
49.0,19,105,19,7,154
50.0,14,105,14,5,156
51.0,13,104,13,3,158
52.0,12,103,12,3,158
53.0,10,103,10,2,159
54.0,9,103,9,1,160
55.0,7,103,7,1,160
56.0,7,102,7,1,160
57.0,6,102,6,1,160
58.0,5,101,5,1,160
59.0,5,101,5,1,160
60.0,6,100,6,2,160
61.0,5,100,5,2,160
62.0,3,100,3,1,161
63.0,3,100,3,1,161
64.0,3,100,3,1,161
65.0,3,100,3,1,161
66.0,2,100,2,1,161
67.0,2,100,2,1,161
68.0,2,99,2,1,161
69.0,3,98,3,2,161
70.0,3,98,3,2,161
71.0,3,98,3,2,161
72.0,3,98,3,2,161
73.0,3,98,3,2,161
74.0,2,98,2,1,162
75.0,2,98,2,1,162
76.0,2,98,2,1,162
77.0,2,98,2,1,162
78.0,1,98,1,1,162
79.0,1,98,1,1,162
80.0,1,98,1,1,162
81.0,1,98,1,1,162
82.0,1,98,1,1,162
83.0,0,98,0,0,163
84.0,0,98,0,0,163
85.0,0,98,0,0,163
86.0,0,98,0,0,163
87.0,0,98,0,0,163
88.0,0,98,0,0,163
89.0,0,98,0,0,163
90.0,0,98,0,0,163
91.0,0,98,0,0,163
92.0,0,98,0,0,163
93.0,0,98,0,0,163
94.0,0,98,0,0,163
95.0,0,98,0,0,163
96.0,0,98,0,0,163
97.0,0,98,0,0,163
98.0,0,98,0,0,163
99.0,0,98,0,0,163
100.0,0,98,0,0,163
