time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,6,94,6,3,0
2.0,11,89,11,4,0
3.0,19,81,19,5,0
4.0,26,74,26,5,0
5.0,43,57,43,9,0
6.0,66,34,66,15,0
7.0,78,22,78,21,0
8.0,83,17,83,22,0
9.0,88,12,88,24,0
10.0,92,7,92,27,0
11.0,89,5,89,25,3
12.0,85,4,85,24,4
13.0,78,3,78,23,5
14.0,73,1,73,25,5
15.0,56,1,56,21,9
16.0,33,1,33,15,15
17.0,21,1,21,9,21
