time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,3,97,3,1,0
2.0,3,97,3,1,0
3.0,3,97,3,1,0
4.0,3,97,3,1,0
5.0,4,96,4,1,0
6.0,8,92,8,3,0
7.0,19,81,19,7,0
8.0,39,61,39,10,0
9.0,56,44,56,17,0
10.0,74,25,74,24,0
11.0,83,14,83,26,1
12.0,86,11,86,26,1
13.0,88,9,88,26,1
14.0,91,6,91,26,1
15.0,92,4,92,26,1
16.0,88,4,88,24,3
17.0,77,4,77,20,7
